exercise_label,source_video,source_video_id,subject_id,rep,rep_uid,split_group,shift,start_frame,end_frame,sampled_frames,segmentation_confidence,review_status
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,-4,5388,5543,"5388,5410,5432,5454,5477,5499,5521,5543",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,-3,5389,5544,"5389,5411,5433,5455,5478,5500,5522,5544",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,-2,5390,5545,"5390,5412,5434,5456,5479,5501,5523,5545",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,-1,5391,5546,"5391,5413,5435,5457,5480,5502,5524,5546",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,0,5392,5547,"5392,5414,5436,5458,5481,5503,5525,5547",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,1,5393,5548,"5393,5415,5437,5459,5482,5504,5526,5548",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,2,5394,5549,"5394,5416,5438,5460,5483,5505,5527,5549",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,3,5395,5550,"5395,5417,5439,5461,5484,5506,5528,5550",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,4,5396,5551,"5396,5418,5440,5462,5485,5507,5529,5551",0.9285714285714286,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,19,PM_110-Camera17-30fps__rep_019,PM_110-Camera17-30fps__rep_019,5,5397,5552,"5397,5419,5441,5463,5486,5508,5530,5552",0.9285714285714286,accepted
